Geneid	logFC	logCPM	F	PValue	adj.PVal	FDR	Locus	ID
cds1506	-0.307332434776369	3.05741179491834	4.90396964040525	0.04862445370295	0.0637929653733409	0.0637929653733409	RPHASCH2410_PD01590	WP_016735636.1
cds4069	-0.109433451329082	9.12175272650219	4.90178794999339	0.0486664794990059	0.0638257297704201	0.0638257297704201	RPHASCH2410_CH17635	WP_004680153.1
cds2722	-0.143538705766497	7.10857266928823	4.88984943399913	0.0488972318894587	0.0641058980603306	0.0641058980603306	RPHASCH2410_CH02270	WP_004675947.1
cds4819	0.147019289985263	5.7144166926404	4.88308352706984	0.0490285949458375	0.064255613054016	0.064255613054016	RPHASCH2410_CH04880	WP_016736472.1
cds1778	0.222637087091787	3.82319176295694	4.85144345262188	0.0496486104707519	0.0650454144179294	0.0650454144179294	RPHASCH2410_PD02935	WP_016735882.1
cds3266	-0.137198614660192	5.36431802456945	4.81297717064061	0.0504152508865175	0.0660266914164573	0.0660266914164573	RPHASCH2410_CH13575	WP_016734319.1
cds879	-0.162676980943207	4.6477221401904	4.80036215998841	0.0506697924300247	0.0663233760690251	0.0663233760690251	RPHASCH2410_PC00665	WP_016737344.1
cds1640	-0.369172066458677	2.05216673177669	4.79999492835625	0.0506772256364979	0.0663233760690251	0.0663233760690251	RPHASCH2410_PD02245	WP_016735757.1
cds612	0.259277685499688	6.82869796059043	5.17062452292997	0.0507146106635656	0.0663491044088522	0.0663491044088522		gbkey=CDS
cds3296	-0.12929800526448	7.86156264338722	4.79627621241227	0.0507525714707884	0.0663755677900633	0.0663755677900633	RPHASCH2410_CH13735	WP_016734297.1
cds1131	-0.710680154539889	0.539187685556976	4.79104203371844	0.0508588529183013	0.0664913330329031	0.0664913330329031	RPHASCH2410_PC01875	WP_016737463.1
cds1137	-0.654156632546863	5.08990428635283	6.19483544876635	0.0509519514601561	0.0665897885179344	0.0665897885179344	RPHASCH2410_PC01905	WP_018247165.1
cds4918	0.166947036686741	5.0691545653351	4.78378661418923	0.0510066232358345	0.0666379723461531	0.0666379723461531	RPHASCH2410_CH05360	WP_012485457.1
cds2024	-0.438358724915807	1.47015065857439	4.78084891268311	0.0510666032300223	0.0666930550907095	0.0666930550907095	RPHASCH2410_PD04165	WP_029531826.1
cds675	0.510706917678986	3.09997272477604	4.96660982929404	0.0512031758881088	0.0668480946456892	0.0668480946456892	RPHASCH2410_PB01595	WP_016736600.1
cds13	-0.555370212761207	1.66325140414657	4.75983199150864	0.0514982184859449	0.0672098437213709	0.0672098437213709	RPHASCH2410_PA00070	WP_016736940.1
cds5912	0.100435429019897	8.76707649637693	4.75229271619548	0.0516541274814168	0.0673898219459544	0.0673898219459544	RPHASCH2410_CH08910	WP_016734970.1
cds4880	-0.12406759529165	10.1062325055829	4.73879125432393	0.0519347663066627	0.0677323450473305	0.0677323450473305	RPHASCH2410_CH05180	WP_016736426.1
cds677	-0.217001509097738	3.71950473495646	4.72370796048535	0.0522504770530658	0.0681203537476925	0.0681203537476925	RPHASCH2410_PB01605	WP_016736602.1
cds3699	-0.219116701749999	3.38971044702745	4.71998460061763	0.0523287695609593	0.0681986714716819	0.0681986714716819	RPHASCH2410_CH15725	WP_016733886.1
cds3691	0.269063659865379	3.1027801850532	4.71638980260581	0.0524044939427754	0.0682735888714961	0.0682735888714961		gbkey=CDS
cds2159	0.369751016377325	1.76628704435723	4.71312831366907	0.0524733123260533	0.0683394599987535	0.0683394599987535	RPHASCH2410_PD04825	WP_029531702.1
cds772	-0.293410200917074	2.82683065711362	4.70916781203258	0.0525570276872135	0.0684246798724314	0.0684246798724314	RPHASCH2410_PC00140	WP_008536550.1
cds1512	-0.310196068291743	2.55062182896827	4.70636720989777	0.052616323501986	0.0684780594116598	0.0684780594116598	RPHASCH2410_PD01615	WP_016735640.1
cds1974	-0.449829702522429	2.18003888977914	4.70283996029484	0.0526911199148071	0.0685515682450897	0.0685515682450897	RPHASCH2410_PD03905	WP_016736052.1
cds2375	-0.105782067120131	6.69877882387609	4.66107340995892	0.0535866861174097	0.0696924830220516	0.0696924830220516	RPHASCH2410_CH00470	WP_010005711.1
cds2690	-0.159732755601036	5.6102218143822	4.65198227021006	0.053784063931065	0.0699248875630345	0.0699248875630345	RPHASCH2410_CH02090	WP_016732906.1
cds81	-0.115886326301403	10.3719004864462	4.64704829995042	0.0538915551828145	0.0700403093921092	0.0700403093921092	RPHASCH2410_PA00415	WP_016736874.1
cds1969	-0.293652853411798	3.02345814080906	4.63130442913834	0.0542363002628374	0.0704638916639363	0.0704638916639363	RPHASCH2410_PD03880	WP_016736046.1
cds2344	0.229047781006475	3.45060718522746	4.62846311766976	0.0542988018852428	0.0705206160501262	0.0705206160501262	RPHASCH2410_CH00305	WP_016734101.1
cds4435	0.116857874854252	8.27749401885617	4.62516754911422	0.0543714056875834	0.0705904167494363	0.0705904167494363	RPHASCH2410_CH19495	WP_016733423.1
cds1802	0.115702415030964	6.24080781269218	4.61562060202534	0.0545823989286552	0.0708397778051166	0.0708397778051166	RPHASCH2410_PD03055	WP_016735904.1
cds674	-0.272991532148313	2.75834183480695	4.60591489472749	0.0547979218852905	0.0710948428480563	0.0710948428480563	RPHASCH2410_PB01590	WP_012490515.1
cds238	0.215122978612028	3.93990747835808	4.60382945579347	0.0548443656424003	0.071130443728172	0.071130443728172	RPHASCH2410_PA01180	WP_029532125.1
cds4658	0.127193136000633	6.53730493370934	4.59635868752333	0.0550111365726395	0.0713220243129165	0.0713220243129165	RPHASCH2410_CH04030	WP_004668318.1
cds1507	-0.498906493900492	2.53818390633888	4.64343426788653	0.0550965242359465	0.0714079952268518	0.0714079952268518	RPHASCH2410_PD01595	WP_029531759.1
cds1417	-0.186093692068125	4.39687951860978	4.57929893541139	0.0553942807635881	0.0717690525780929	0.0717690525780929	RPHASCH2410_PD01125	WP_004677302.1
cds1156	-0.753295052354034	3.25728260210942	5.37465439198871	0.0556384963540212	0.0720605162121458	0.0720605162121458	RPHASCH2410_PC01980	WP_004680432.1
cds1380	-0.144190323226034	4.80905620901022	4.54999188203441	0.0560600911018743	0.0725814323743741	0.0725814323743741	RPHASCH2410_PD00940	WP_012489755.1
cds2071	-0.163113206360372	5.22643713279588	4.53511732195457	0.0564017403947775	0.0729985180835589	0.0729985180835589	RPHASCH2410_PD04405	WP_029531836.1
cds892	-0.248792417737415	3.39068887830396	4.51641191763685	0.0568349818512336	0.0735338185513887	0.0735338185513887		end_range=133537,.
cds1850	-0.470150983211669	2.00180814834244	4.49393719712481	0.0573608934199764	0.0741886054149867	0.0741886054149867		end_range=681608,.
cds1201	-0.219338419432193	3.36411987609325	4.44888197739135	0.0584331449068509	0.0755493130868196	0.0755493130868196	RPHASCH2410_PD00040	WP_010009564.1
cds2012	0.296245655559229	3.17901546470164	4.44744739849208	0.0584676848775556	0.0755678675748241	0.0755678675748241		WP_080956206.1
cds134	-0.253284450744355	4.07316799313755	4.43438591164999	0.0587833090873313	0.0759495774642324	0.0759495774642324	RPHASCH2410_PA00680	WP_029532039.1
cds2945	0.422323246473304	4.59017838445616	4.91375222843891	0.0589001123562773	0.0760742306934251	0.0760742306934251	RPHASCH2410_CH03420	WP_016733076.1
cds1263	0.21224536114592	5.03318249231054	4.42752810861662	0.0589498549940196	0.0761122136055934	0.0761122136055934	RPHASCH2410_PD00370	WP_016735430.1
cds2213	-0.489198550516702	7.01213363713884	5.66415128769814	0.0594245793591199	0.0766986898417882	0.0766986898417882	RPHASCH2410_PD05085	WP_004671456.1
cds4700	-0.185638733886223	4.6574616712813	4.39722798446735	0.0596926270803568	0.077018098297751	0.077018098297751	RPHASCH2410_CH04240	WP_016737309.1
cds1394	0.150365650394561	6.4796634524702	4.39056712007075	0.0598574358889632	0.0772041290600928	0.0772041290600928	RPHASCH2410_PD01010	WP_016735546.1
cds485	-0.213596776335545	3.46928903321647	4.36496853466471	0.0604959999980072	0.0780008708207169	0.0780008708207169	RPHASCH2410_PB00660	WP_016736756.1
cds5852	-0.133481179266098	5.74101164838359	4.36353442263798	0.0605320192741646	0.0780204366884291	0.0780204366884291	RPHASCH2410_CH08605	WP_029531663.1
cds574	0.160201141485206	5.62835994629071	4.35842998776641	0.0606604349254676	0.0781590388729863	0.0781590388729863	RPHASCH2410_PB01105	WP_016736517.1
cds1353	-0.108063441082194	8.61157748230032	4.32012018400689	0.0616348935291135	0.079387269951642	0.079387269951642	RPHASCH2410_PD00810	WP_016735510.1
cds5847	-0.33235099896136	2.39877110070238	4.30450420664831	0.0620375752172091	0.0798784465215046	0.0798784465215046	RPHASCH2410_CH08580	WP_016735015.1
cds4776	-0.16477771230727	4.26364201813185	4.27939163256546	0.0626918918819692	0.0806931744546805	0.0806931744546805	RPHASCH2410_CH04630	WP_029532480.1
cds1504	-0.347159934961706	3.85994994257126	4.36381921498121	0.0627701424261356	0.0807661200072278	0.0807661200072278	RPHASCH2410_PD01580	WP_016735635.1
cds292	-0.345428350235689	2.65098745113533	4.26035801614977	0.063193433393319	0.0812828251516128	0.0812828251516128		gbkey=CDS
cds2146	0.297310883018827	2.5033856068086	4.25166312406673	0.0634241747918334	0.0815515926643189	0.0815515926643189	RPHASCH2410_PD04760	WP_080956213.1
cds657	0.0925499187691919	9.21745996701715	4.22205719360749	0.0642175939115066	0.0825322248648677	0.0825322248648677	RPHASCH2410_PB01505	WP_016736584.1
cds1989	-0.210159294960641	4.86391726135958	4.22156338618257	0.0642309300110499	0.0825322248648677	0.0825322248648677	RPHASCH2410_PD03990	WP_016736062.1
cds1381	0.161563507330044	4.62818528016244	4.2105705909036	0.0645286861546305	0.0828863666015038	0.0828863666015038	RPHASCH2410_PD00945	WP_016735536.1
cds855	-0.0977228052908321	6.81253956500363	4.20591969770383	0.0646551696340901	0.083020343032727	0.083020343032727		end_range=102763,.
cds1843	-0.171658080338187	4.38038544473831	4.20263445404673	0.0647446960028725	0.0831067891422332	0.0831067891422332	RPHASCH2410_PD03260	WP_016735938.1
cds4478	-0.209252734064336	3.62594748304142	4.19726637313639	0.0648913078417552	0.0832664262090126	0.0832664262090126	RPHASCH2410_CH19720	WP_016733462.1
cds1062	0.245839344679039	3.81799616410339	4.188010185308	0.065145064168045	0.0835633910832736	0.0835633910832736	RPHASCH2410_PC01525	WP_011053347.1
cds1183	-0.310075343141435	3.93489972560159	4.2186823172342	0.0652580543580925	0.0836796496959028	0.0836796496959028		end_range=423096,.
cds2299	-0.275084454546857	2.983710939222	4.16452502830892	0.06579436301115	0.0843384591612105	0.0843384591612105		gbkey=CDS
cds2960	0.248672383923827	4.22626213946548	4.16270884468626	0.0658449039484146	0.0843743497017856	0.0843743497017856	RPHASCH2410_CH03500	WP_010008397.1
cds563	0.133441713527378	5.68557035676465	4.13317695688149	0.0666734150394859	0.0853864422379413	0.0853864422379413	RPHASCH2410_PB01050	WP_004679731.1
cds732	0.0922421067999272	7.37383666297265	4.13293146393046	0.0666803555066798	0.0853864422379413	0.0853864422379413	RPHASCH2410_PB01880	WP_016736648.1
cds1489	-0.338631113431488	2.42905400785636	4.12230759097907	0.0669815565691247	0.0857428065110238	0.0857428065110238	RPHASCH2410_PD01505	WP_004677259.1
cds1206	-0.758553130222102	5.52705122968844	5.35002079877454	0.0670996512210471	0.085836762971668	0.085836762971668	RPHASCH2410_PD00075	WP_010008800.1
cds1113	0.242967961565963	2.99154625161332	4.11811709894625	0.0671008197849587	0.085836762971668	0.085836762971668	RPHASCH2410_PC01775	WP_016737452.1
cds100	-0.116078984863024	6.61334979245527	4.11451050112895	0.0672036729927492	0.0859389641311446	0.0859389641311446	RPHASCH2410_PA00510	WP_016736856.1
cds1099	0.566191150675458	2.12443375784711	4.17887990585492	0.0675345220652835	0.0863325533095478	0.0863325533095478	RPHASCH2410_PC01705	WP_016737442.1
cds1031	-0.419862077543261	1.43396160879257	4.10062674676124	0.067601414060507	0.0863885602009142	0.0863885602009142		gbkey=CDS
cds1777	0.499009971948793	1.48781865741758	4.09966465322353	0.0676290825373116	0.0863944218215554	0.0863944218215554	RPHASCH2410_PD02930	WP_016735880.1
cds4368	0.146795054205992	5.64507194073789	4.08255124072158	0.0681235619234038	0.086996414970761	0.086996414970761	RPHASCH2410_CH19150	WP_016733379.1
cds4668	-0.179499875589575	6.30623989870913	4.11631649077737	0.0681961124907308	0.0870593618870413	0.0870593618870413	RPHASCH2410_CH04080	WP_016737286.1
cds4729	0.112977657907633	6.7840778629807	4.07234842725477	0.068420468588785	0.0873159952021215	0.0873159952021215	RPHASCH2410_CH04390	WP_016737326.1
cds2306	-0.269876773666275	3.03985823854168	4.07112900746099	0.0684560600543145	0.0873316403487727	0.0873316403487727	RPHASCH2410_CH00105	WP_016734145.1
cds747	0.102586661960058	9.12178438412238	4.06824974389805	0.0685401876244522	0.0874091728375893	0.0874091728375893	RPHASCH2410_PC00020	WP_029532496.1
cds1101	0.169527834686363	4.19158670520519	4.065518937869	0.0686200943592879	0.0874812715213947	0.0874812715213947	RPHASCH2410_PC01715	WP_007636193.1
cds1231	-0.241001919460274	3.55892615154357	4.06224563207717	0.0687160254983572	0.0875737430848999	0.0875737430848999	RPHASCH2410_PD00210	WP_029531723.1
cds4461	0.0936067436349167	9.19951299388232	4.05831752905271	0.0688313634882014	0.0876908759483791	0.0876908759483791	RPHASCH2410_CH19630	WP_016733447.1
cds2185	-0.226358201800028	3.99732145645155	4.04913579286933	0.0691018850422496	0.0880055650606125	0.0880055650606125	RPHASCH2410_PD04945	WP_016735279.1
cds4379	0.15745673201469	4.76633812826778	4.0470306668547	0.069164091559032	0.0880548281311077	0.0880548281311077	RPHASCH2410_CH19205	WP_016733387.1
cds863	0.303587372380232	2.24804584908004	4.0003760317365	0.0705604905917273	0.0898020796616237	0.0898020796616237	RPHASCH2410_PC00585	WP_009991124.1
cds1711	0.147952770606405	5.52864120022297	3.98414430756803	0.0710543915201122	0.0903999277565534	0.0903999277565534	RPHASCH2410_PD02605	WP_016735822.1
cds1771	0.201353432041376	3.53678029713259	3.97355221725433	0.0713789721887937	0.0907820227328083	0.0907820227328083	RPHASCH2410_PD02900	WP_016735874.1
cds1280	-0.198071031695219	3.54069614279958	3.96889556406192	0.0715222436523744	0.0909171618056999	0.0909171618056999	RPHASCH2410_PD00455	WP_016735444.1
cds1385	0.166744554891759	4.51461750452814	3.96852021022914	0.0715338075120989	0.0909171618056999	0.0909171618056999	RPHASCH2410_PD00965	WP_016735539.1
cds1221	-0.298461934824951	5.12127094666153	4.21390321600009	0.071977580096713	0.0914501297698563	0.0914501297698563	RPHASCH2410_PD00155	WP_016735387.1
cds2170	-0.504554301727566	1.57866066298397	3.9385218121509	0.0724654461233979	0.0920387393416621	0.0920387393416621		gbkey=CDS
cds804	0.326571005904235	2.41424534446766	3.93447971749477	0.0725921120426192	0.0921683430717515	0.0921683430717515	RPHASCH2410_PC00295	WP_008536513.1
cds285	-0.185593144679157	3.69138612506733	3.91902475464307	0.0730789282876228	0.0927549774773049	0.0927549774773049	RPHASCH2410_PA01420	WP_016737017.1
cds1797	0.15294761035326	4.88932616850425	3.91692271645726	0.0731454491147949	0.0928079376395516	0.0928079376395516	RPHASCH2410_PD03030	WP_016735899.1
cds2682	-0.117479829305872	5.91608641662814	3.90758262091051	0.0734419235865884	0.0931525313400882	0.0931525313400882		WP_010009678.1
cds2103	0.117061060264223	5.52975829130772	3.90628653067161	0.0734831805274573	0.0931732875048349	0.0931732875048349	RPHASCH2410_PD04555	WP_016736153.1
cds1491	-0.246396895969551	5.46215068869023	4.04047556120897	0.073536206897658	0.0932089476525343	0.0932089476525343	RPHASCH2410_PD01515	WP_016735625.1
cds1215	-0.124492877095782	5.63180405871433	3.89791683879095	0.0737502884394274	0.0934486559339122	0.0934486559339122	RPHASCH2410_PD00125	WP_016735383.1
cds4882	-0.0997794645836349	8.20637633543698	3.89393619656286	0.0738777431082489	0.0935784746037819	0.0935784746037819	RPHASCH2410_CH05190	WP_016736424.1
cds1788	0.153196638207439	5.67542171032453	3.88757749008313	0.0740819008320608	0.0938053297748321	0.0938053297748321	RPHASCH2410_PD02985	WP_016735892.1
cds4847	0.0930368261993981	7.92953505386019	3.88522619266897	0.0741575686141456	0.0938693876641012	0.0938693876641012	RPHASCH2410_CH05020	WP_004679584.1
cds1466	-0.165099280841147	8.63224377449515	3.95143257561918	0.074404622086973	0.0941502706124205	0.0941502706124205		gbkey=CDS
cds2274	0.122272815088551	5.73641643531707	3.86164589802852	0.0749216787341657	0.094772505407902	0.094772505407902	RPHASCH2410_PD05380	WP_016735358.1
cds1597	-0.188696811163076	3.53542483245401	3.85486829318754	0.0751430887634467	0.0950204666356692	0.0950204666356692	RPHASCH2410_PD02035	WP_016735719.1
cds1118	-0.689906674053039	2.48882396972458	4.19116455491781	0.0752066716608633	0.0950687511065894	0.0950687511065894		gbkey=CDS
cds752	-0.226516287772173	3.51457132443536	3.84897046861099	0.075336411659679	0.0952006039305126	0.0952006039305126		end_range=8434,.
cds4296	-0.200902252649202	3.31109734276175	3.81596119769841	0.0764297491231584	0.0965496290813303	0.0965496290813303	RPHASCH2410_CH18780	WP_016733553.1
cds893	-0.554954390599325	5.8928700310762	4.75690989523086	0.0769862978251483	0.0972198760997065	0.0972198760997065	RPHASCH2410_PC00750	WP_008533948.1
cds1434	-0.169414524305969	4.3283985882785	3.79659244423865	0.0770803529800257	0.0973058216540425	0.0973058216540425		gbkey=CDS
cds2810	0.225862967469195	2.95734169957434	3.79177379662624	0.0772432681466368	0.097478608453426	0.097478608453426	RPHASCH2410_CH02720	WP_046977060.1
cds2196	0.585296642619491	0.652770582810116	3.76941497113757	0.0780047608638619	0.0984064104864965	0.0984064104864965		end_range=999503,.
cds4552	0.139927973953308	5.82142789090345	3.75426517199435	0.078525973995545	0.099030566261902	0.099030566261902	RPHASCH2410_CH20085	WP_016733340.1
cds2750	-0.119624828976303	6.46433340081525	3.73778331508365	0.0790978835922481	0.0997182143097961	0.0997182143097961	RPHASCH2410_CH02425	WP_016732943.1
cds3677	-0.188423927891935	6.17601987844477	3.80111794721442	0.0791441316335517	0.0997429241428903	0.0997429241428903	RPHASCH2410_CH15620	WP_010024075.1
cds815	0.282277903295142	3.92634548174609	3.73854515506182	0.0793746360517918	0.0999967190483112	0.0999967190483112	RPHASCH2410_PC00365	WP_080712026.1
cds498	0.152950748231249	4.16548569769588	3.72916576941752	0.0793989444326959	0.0999967190483112	0.0999967190483112	RPHASCH2410_PB00725	WP_012490723.1
cds271	-0.267732944465608	2.42900035873844	3.72221202889869	0.0796429061811424	0.10027023136092	0.10027023136092	RPHASCH2410_PA01350	WP_016737030.1
cds5859	0.15493465180906	4.71410226383259	3.71529463272524	0.0798865076767808	0.100543106332949	0.100543106332949	RPHASCH2410_CH08635	WP_029531662.1
cds1672	0.090047362887287	7.14679977539842	3.71068731505269	0.080049266271921	0.100714085262454	0.100714085262454	RPHASCH2410_PD02405	WP_029531783.1
cds2093	-0.446332076943471	6.23204452378329	4.59365692365834	0.0800912739542239	0.100733077422937	0.100733077422937	RPHASCH2410_PD04505	WP_016736146.1
cds4578	-0.246704598191803	4.12083996525867	3.69978864942568	0.0804358995115718	0.101132540098023	0.101132540098023	RPHASCH2410_CH20215	WP_029531305.1
cds2307	-0.12129354718769	7.42263273142787	3.69322935918913	0.0806696992208754	0.101392439282652	0.101392439282652	RPHASCH2410_CH00110	WP_016734144.1
